,Index By Date,Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,Unnamed: 11,Date Of Registration
3810,20_07_3810,Motorcycle,DACHANGJIANG,TR150E,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3811,20_07_3811,Motorcycle,VALENTI RACING,50RM,Petrol,50,SOLO-L50,A,-,-,"<= 150,000",2019.0,,2020-07
3812,20_07_3812,Motorcycle,HAOJUE,VR150E,Petrol,150,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3813,20_07_3813,Motorcycle,HONDA,GYRO CANOPY,Petrol,55,OTHERS,C2,-,-,"<= 150,000",1999.0,,2020-07
3814,20_07_3814,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3815,20_07_3815,Motorcycle,PIAGGIO,VESPA GTS300 RACING 60S,Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3816,20_07_3816,Motorcycle,PIAGGIO,MEDLEY S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3817,20_07_3817,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3818,20_07_3818,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3819,20_07_3819,Motorcycle,HYOSUNG,GV300S,Petrol,296,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3820,20_07_3820,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3821,20_07_3821,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3822,20_07_3822,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3823,20_07_3823,Motorcycle,HONDA,CLICK,Petrol,150,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3824,20_07_3824,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3825,20_07_3825,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3826,20_07_3826,Motorcycle,ROYAL ALLOY,GP200S,Petrol,181,SOLO,A,-,1,"<= 150,000",2019.0,,2020-07
3827,20_07_3827,Motorcycle,HARTFORD,HD-223H,Petrol,223,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3828,20_07_3828,Motorcycle,DAELIM,XQ250,Petrol,247,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3829,20_07_3829,Motorcycle,HARTFORD,HD-223S,Petrol,223,SOLO,A,-,1,"<= 150,000",2019.0,,2020-07
3830,20_07_3830,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3831,20_07_3831,Motorcycle,YAMAHA,MT-03 ABS,Petrol,321,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3832,20_07_3832,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3833,20_07_3833,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3834,20_07_3834,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3835,20_07_3835,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3836,20_07_3836,Motorcycle,TRIUMPH,DAYTONA675,Petrol,675,SOLO,C2,-,-,"<= 150,000",2014.0,,2020-07
3837,20_07_3837,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3838,20_07_3838,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3839,20_07_3839,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3840,20_07_3840,Motorcycle,KAWASAKI,Z400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3841,20_07_3841,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3842,20_07_3842,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3843,20_07_3843,Motorcycle,P.G.O.,TIGRA 200,Petrol,199,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3844,20_07_3844,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3845,20_07_3845,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3846,20_07_3846,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3847,20_07_3847,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3848,20_07_3848,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3849,20_07_3849,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3850,20_07_3850,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3851,20_07_3851,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3852,20_07_3852,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3853,20_07_3853,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3854,20_07_3854,Motorcycle,LAMBRETTA,V200 SPECIAL FLEX,Petrol,169,SOLO,A,-,1,"<= 150,000",2019.0,,2020-07
3855,20_07_3855,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3856,20_07_3856,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3857,20_07_3857,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3858,20_07_3858,Motorcycle,DACHANGJIANG,NK150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3859,20_07_3859,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3860,20_07_3860,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3861,20_07_3861,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3862,20_07_3862,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3863,20_07_3863,Motorcycle,HONDA,NSS 250,Petrol,249,SOLO,C2,-,1,"<= 150,000",2017.0,,2020-07
3864,20_07_3864,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3865,20_07_3865,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3866,20_07_3866,Motorcycle,DACHANGJIANG,DF150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3867,20_07_3867,Motorcycle,YAMAHA,AEROX 155,Petrol,155,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3868,20_07_3868,Motorcycle,KTM,790 ADVENTURE R,Petrol,799,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3869,20_07_3869,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3870,20_07_3870,Motorcycle,HAOJUE,VR150E,Petrol,150,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3871,20_07_3871,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3872,20_07_3872,Motorcycle,PIAGGIO,MP3 300 HPE SPORT,Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3873,20_07_3873,Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3874,20_07_3874,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3875,20_07_3875,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3876,20_07_3876,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3877,20_07_3877,Motorcycle,KTM,390 ADVENTURE,Petrol,373,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3878,20_07_3878,Motorcycle,HONDA,MONKEY,Petrol,70,SOLO,C2,-,-,"<= 150,000",1999.0,,2020-07
3879,20_07_3879,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3880,20_07_3880,Motorcycle,PIAGGIO,VESPA SPRINT 150 RACING 60S,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3881,20_07_3881,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3882,20_07_3882,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3883,20_07_3883,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3884,20_07_3884,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3885,20_07_3885,Motorcycle,DUCATI,STREETFIGHTER V4S,Petrol,1103,SOLO,A,-,1,"> 150,000 and <= 300,000",2020.0,,2020-07
3886,20_07_3886,Motorcycle,HONDA,FORZA SI,Petrol,248,SOLO,C2,-,1,"<= 150,000",2015.0,,2020-07
3887,20_07_3887,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3888,20_07_3888,Motorcycle,YAMAHA,MT-03 ABS,Petrol,321,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3889,20_07_3889,Motorcycle,HONDA,ADV 150 ABS,Petrol,149,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3890,20_07_3890,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3891,20_07_3891,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3892,20_07_3892,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3893,20_07_3893,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3894,20_07_3894,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3895,20_07_3895,Motorcycle,SUZUKI,GSX250R,Petrol,248,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3896,20_07_3896,Motorcycle,HYOSUNG,GV300S,Petrol,296,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3897,20_07_3897,Motorcycle,DACHANGJIANG,DR160S,Petrol,162,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3898,20_07_3898,Motorcycle,MV AGUSTA,BRUTALE 800 DRAGSTER ABS,Petrol,798,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3899,20_07_3899,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3900,20_07_3900,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3901,20_07_3901,Motorcycle,HONDA,CB 400 SUPER FOUR,Petrol,399,SOLO,C2,-,1,"<= 150,000",2012.0,,2020-07
3902,20_07_3902,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3903,20_07_3903,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3904,20_07_3904,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3905,20_07_3905,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3906,20_07_3906,Motorcycle,YAMAHA,CYGNUS-X S,Petrol,125,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3907,20_07_3907,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3908,20_07_3908,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3909,20_07_3909,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3910,20_07_3910,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3911,20_07_3911,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3912,20_07_3912,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3913,20_07_3913,Motorcycle,PIAGGIO,MEDLEY S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3914,20_07_3914,Motorcycle,DAELIM,XQ250,Petrol,247,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3915,20_07_3915,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3916,20_07_3916,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3917,20_07_3917,Motorcycle,HONDA,CMX500A,Petrol,471,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3918,20_07_3918,Motorcycle,ADIVA,AD1 200LT ABS,Petrol,189,SALOON,A,-,1,"<= 150,000",2020.0,,2020-07
3919,20_07_3919,Motorcycle,HONDA,CB150R,Petrol,149,SOLO,C2,-,1,"<= 150,000",2020.0,,2020-07
3920,20_07_3920,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3921,20_07_3921,Motorcycle,HAOJUE,VR150E,Petrol,150,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3922,20_07_3922,Motorcycle,HONDA,SQUASH,Petrol,55,SOLO,C2,-,-,"<= 150,000",1999.0,,2020-07
3923,20_07_3923,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3924,20_07_3924,Motorcycle,TRIUMPH,STREET TWIN,Petrol,900,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3925,20_07_3925,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3926,20_07_3926,Motorcycle,KYMCO,XCITING S 400 ABS NOODOE,Petrol,400,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3927,20_07_3927,Motorcycle,YAMAHA,MT-09,Petrol,847,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3928,20_07_3928,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3929,20_07_3929,Motorcycle,SUZUKI,AN400,Petrol,400,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3930,20_07_3930,Motorcycle,YAMAHA,AEROX 155,Petrol,155,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3931,20_07_3931,Motorcycle,RIEJU,NUU3,Electric,-,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3932,20_07_3932,Motorcycle,YAMAHA,TRACER900,Petrol,847,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3933,20_07_3933,Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3934,20_07_3934,Motorcycle,B.M.W.,R100RT,Petrol,980,SOLO,C2,-,1,"<= 150,000",1984.0,,2020-07
3935,20_07_3935,Motorcycle,KAWASAKI,Z400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3936,20_07_3936,Motorcycle,SUZUKI,GSX-R1100,Petrol,1052,SOLO,C2,-,1,"<= 150,000",1987.0,,2020-07
3937,20_07_3937,Motorcycle,HYOSUNG,GV300S,Petrol,296,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3938,20_07_3938,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3939,20_07_3939,Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3940,20_07_3940,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3941,20_07_3941,Motorcycle,KAWASAKI,NINJA650 ABS,Petrol,649,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3942,20_07_3942,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3943,20_07_3943,Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3944,20_07_3944,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3945,20_07_3945,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3946,20_07_3946,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3947,20_07_3947,Motorcycle,HONDA,CBF300NA,Petrol,286,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3948,20_07_3948,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3949,20_07_3949,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3950,20_07_3950,Motorcycle,HONDA,CMX500A,Petrol,471,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3951,20_07_3951,Motorcycle,YAMAHA,YZF R3 ABS,Petrol,321,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3952,20_07_3952,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3953,20_07_3953,Motorcycle,P.G.O.,TIGRA 200,Petrol,199,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3954,20_07_3954,Motorcycle,HONDA,CB400SS,Petrol,397,SOLO,C2,-,1,"<= 150,000",2007.0,,2020-07
3955,20_07_3955,Motorcycle,HONDA,CMX500A,Petrol,471,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3956,20_07_3956,Motorcycle,KAWASAKI,Z400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3957,20_07_3957,Motorcycle,B.M.W.,F 750 GS,Petrol,853,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3958,20_07_3958,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3959,20_07_3959,Motorcycle,YAMAHA,SR400,Petrol,399,SOLO,C2,-,1,"<= 150,000",2009.0,,2020-07
3960,20_07_3960,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3961,20_07_3961,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3962,20_07_3962,Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3963,20_07_3963,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3964,20_07_3964,Motorcycle,DAELIM,XQ250,Petrol,247,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3965,20_07_3965,Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3966,20_07_3966,Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3967,20_07_3967,Motorcycle,YAMAHA,XMAX300,Petrol,292,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3968,20_07_3968,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3969,20_07_3969,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3970,20_07_3970,Motorcycle,KAWASAKI,Z900 ABS,Petrol,948,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3971,20_07_3971,Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3972,20_07_3972,Motorcycle,SUZUKI,DL650,Petrol,645,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3973,20_07_3973,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3974,20_07_3974,Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3975,20_07_3975,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3976,20_07_3976,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3977,20_07_3977,Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3978,20_07_3978,Motorcycle,ADIVA,AD1 200LT ABS,Petrol,189,SALOON,A,-,1,"<= 150,000",2020.0,,2020-07
3979,20_07_3979,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3980,20_07_3980,Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3981,20_07_3981,Motorcycle,YAMAHA,CYGNUS-X S,Petrol,125,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3982,20_07_3982,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3983,20_07_3983,Motorcycle,SUZUKI,GSX250R,Petrol,248,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3984,20_07_3984,Motorcycle,DACHANGJIANG,NK150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3985,20_07_3985,Motorcycle,HONDA,CBR650RA,Petrol,649,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3986,20_07_3986,Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3987,20_07_3987,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3988,20_07_3988,Motorcycle,ROYAL ALLOY,GP200S,Petrol,181,SOLO,A,-,1,"<= 150,000",2019.0,,2020-07
3989,20_07_3989,Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3990,20_07_3990,Motorcycle,YAMAHA,XSR 900,Petrol,847,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3991,20_07_3991,Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3992,20_07_3992,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3993,20_07_3993,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3994,20_07_3994,Motorcycle,KAWASAKI,Z400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3995,20_07_3995,Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3996,20_07_3996,Motorcycle,YAMAHA,TRICITY 155,Petrol,155,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3997,20_07_3997,Motorcycle,HONDA,CB650R,Petrol,649,SOLO,B,-,1,"<= 150,000",2020.0,,2020-07
3998,20_07_3998,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
3999,20_07_3999,Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
4000,20_07_4000,Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
4001,20_07_4001,Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
4002,20_07_4002,Motorcycle,HONDA,DREAM,Petrol,52,SOLO,C2,-,-,"<= 150,000",1997.0,,2020-07
4003,20_07_4003,Motorcycle,HONDA,NC750X,Petrol,745,SOLO,C2,-,1,"<= 150,000",2018.0,,2020-07
4004,20_07_4004,Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
4005,20_07_4005,Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
4006,20_07_4006,Motorcycle,YAMAHA,SR400,Petrol,399,SOLO,C2,-,1,"<= 150,000",2009.0,,2020-07
4007,20_07_4007,Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020.0,,2020-07
